country,year,amount,gas
Portugal,2006,83422.61,GHG without lulucf
Portugal,2005,88450.05,GHG without lulucf
Portugal,2004,85857.97,GHG without lulucf
Portugal,2003,82799.33,GHG without lulucf
Portugal,2002,88027.73,GHG without lulucf
Portugal,2001,83704.62,GHG without lulucf
Portugal,2000,83759.26,GHG without lulucf
Portugal,1999,85022.26,GHG without lulucf
Portugal,1998,77024.51,GHG without lulucf
Portugal,1997,72026.03,GHG without lulucf
Portugal,1996,68671.38,GHG without lulucf
Portugal,1995,71202.11,GHG without lulucf
Portugal,1994,66762.67,GHG without lulucf
Portugal,1993,65464.52,GHG without lulucf
Portugal,1992,66816.65,GHG without lulucf
Portugal,1991,62206.58,GHG without lulucf
Portugal,1990,60398.2,GHG without lulucf
Romania,2014,111612.81,GHG without lulucf
Romania,2013,111933.9,GHG without lulucf
Romania,2012,122666.95,GHG without lulucf
Romania,2011,124264.62,GHG without lulucf
Romania,2010,119124.98,GHG without lulucf
Romania,2009,125528.06,GHG without lulucf
Romania,2008,143548.87,GHG without lulucf
Romania,2007,148708.18,GHG without lulucf
Romania,2006,151431.56,GHG without lulucf
Romania,2005,149329.23,GHG without lulucf
Romania,2004,151877.02,GHG without lulucf
Romania,2003,153271.4,GHG without lulucf
Romania,2002,148022.89,GHG without lulucf
Romania,2001,149257.93,GHG without lulucf
Romania,2000,142404.67,GHG without lulucf
Romania,1999,136767.73,GHG without lulucf
Romania,1998,155283.13,GHG without lulucf
Romania,1997,175492.33,GHG without lulucf
Romania,1996,187475.72,GHG without lulucf
Romania,1995,185010.51,GHG without lulucf
Romania,1994,178107.9,GHG without lulucf
Romania,1993,182011.07,GHG without lulucf
Romania,1992,190934.82,GHG without lulucf
Romania,1991,208477.42,GHG without lulucf
Romania,1990,254999.12,GHG without lulucf
Russian Federation,2014,2648873.35,GHG without lulucf
Russian Federation,2013,2643064.6,GHG without lulucf
Russian Federation,2012,2700925.24,GHG without lulucf
Russian Federation,2011,2665179.26,GHG without lulucf
Russian Federation,2010,2602483.43,GHG without lulucf
Russian Federation,2009,2481987.79,GHG without lulucf
Russian Federation,2008,2616463.55,GHG without lulucf
Russian Federation,2007,2584309.06,GHG without lulucf
Russian Federation,2006,2574412.01,GHG without lulucf
Russian Federation,2005,2501637.91,GHG without lulucf
Russian Federation,2004,2471236.41,GHG without lulucf
Russian Federation,2003,2422097.79,GHG without lulucf
Russian Federation,2002,2342532.91,GHG without lulucf
Russian Federation,2001,2334066.89,GHG without lulucf
Russian Federation,2000,2274497.94,GHG without lulucf
Russian Federation,1999,2261391.54,GHG without lulucf
Russian Federation,1998,2229674.67,GHG without lulucf
Russian Federation,1997,2261183.47,GHG without lulucf
Russian Federation,1996,2354767.26,GHG without lulucf
Russian Federation,1995,2429432.44,GHG without lulucf
Russian Federation,1994,2511690.62,GHG without lulucf
Russian Federation,1993,2809294.52,GHG without lulucf
Russian Federation,1992,3002768.8,GHG without lulucf
Russian Federation,1991,3535600.02,GHG without lulucf
Russian Federation,1990,3767555.04,GHG without lulucf
Slovakia,2014,40657.6,GHG without lulucf
Slovakia,2013,42792.48,GHG without lulucf
Slovakia,2012,43175.59,GHG without lulucf
Slovakia,2011,45604.02,GHG without lulucf
Slovakia,2010,46482.87,GHG without lulucf
Slovakia,2009,45557.63,GHG without lulucf
Slovakia,2008,50088.74,GHG without lulucf
Slovakia,2007,49405.07,GHG without lulucf
Slovakia,2006,51206.91,GHG without lulucf
Slovakia,2005,51287.37,GHG without lulucf
Slovakia,2004,51315.16,GHG without lulucf
Slovakia,2003,50586.58,GHG without lulucf
Slovakia,2002,50144.76,GHG without lulucf
Slovakia,2001,52127.67,GHG without lulucf
Slovakia,2000,49712.48,GHG without lulucf
Slovakia,1999,51700.43,GHG without lulucf
Slovakia,1998,52993.84,GHG without lulucf
Slovakia,1997,54396.94,GHG without lulucf
Slovakia,1996,54706.07,GHG without lulucf
Slovakia,1995,54405.58,GHG without lulucf
Slovakia,1994,53053.3,GHG without lulucf
Slovakia,1993,55689.28,GHG without lulucf
Slovakia,1992,59204.28,GHG without lulucf
Slovakia,1991,64644.53,GHG without lulucf
Slovakia,1990,74271.51,GHG without lulucf
Slovenia,2014,16582.31,GHG without lulucf
Slovenia,2013,18313.78,GHG without lulucf
Slovenia,2012,19035.42,GHG without lulucf
Slovenia,2011,19626.46,GHG without lulucf
Slovenia,2010,19618.76,GHG without lulucf
Slovenia,2009,19595.37,GHG without lulucf
Slovenia,2008,21523.55,GHG without lulucf
Slovenia,2007,20831.84,GHG without lulucf
Slovenia,2006,20694.97,GHG without lulucf
Slovenia,2005,20522.74,GHG without lulucf
Slovenia,2004,20198.45,GHG without lulucf
Slovenia,2003,19878.25,GHG without lulucf
Slovenia,2002,20159.9,GHG without lulucf
Slovenia,2001,20010.72,GHG without lulucf
Slovenia,2000,19126.23,GHG without lulucf
Slovenia,1999,18892.8,GHG without lulucf
Slovenia,1998,19520.39,GHG without lulucf
Slovenia,1997,19794.47,GHG without lulucf
Slovenia,1996,19440.24,GHG without lulucf
Slovenia,1995,18761.02,GHG without lulucf
Slovenia,1994,18004.45,GHG without lulucf
Slovenia,1993,17605.54,GHG without lulucf
Slovenia,1992,17410.07,GHG without lulucf
Slovenia,1991,17311.53,GHG without lulucf
Slovenia,1990,18616.45,GHG without lulucf
Spain,2014,321744.07,GHG without lulucf
Spain,2013,320122.04,GHG without lulucf
Spain,2012,348556.43,GHG without lulucf
Spain,2011,353872.24,GHG without lulucf
Spain,2010,353724.69,GHG without lulucf
Spain,2009,365530.28,GHG without lulucf
Spain,2008,402316.75,GHG without lulucf
Spain,2007,433400.56,GHG without lulucf
Spain,2006,424564.73,GHG without lulucf
Spain,2005,431628.87,GHG without lulucf
Spain,2004,416918.89,GHG without lulucf
Spain,2003,401269.36,GHG without lulucf
Spain,2002,393826.08,GHG without lulucf
Spain,2001,375789.69,GHG without lulucf
Spain,2000,378646.32,GHG without lulucf
Spain,1999,362590.99,GHG without lulucf
Spain,1998,335964.18,GHG without lulucf
Spain,1997,326262.2,GHG without lulucf
Spain,1996,311936.63,GHG without lulucf
Spain,1995,320181.56,GHG without lulucf
Spain,1994,304844.42,GHG without lulucf
Spain,1993,288520.51,GHG without lulucf
Spain,1992,298659.6,GHG without lulucf
Spain,1991,289476.64,GHG without lulucf
Spain,1990,280600.88,GHG without lulucf
Sweden,2014,54382.74,GHG without lulucf
Sweden,2013,55939.52,GHG without lulucf
Sweden,2012,57578.36,GHG without lulucf
Sweden,2011,60987.15,GHG without lulucf
Sweden,2010,64997.09,GHG without lulucf
Sweden,2009,59052.76,GHG without lulucf
Sweden,2008,63121.12,GHG without lulucf
Sweden,2007,65372.65,GHG without lulucf
Sweden,2006,66923.42,GHG without lulucf
Sweden,2005,66968.3,GHG without lulucf
Sweden,2004,69582.44,GHG without lulucf
Sweden,2003,70601.36,GHG without lulucf
Sweden,2002,70160.78,GHG without lulucf
Sweden,2001,69192.12,GHG without lulucf
Sweden,2000,68868.77,GHG without lulucf
Sweden,1999,70181.7,GHG without lulucf
Sweden,1998,73085.86,GHG without lulucf
Sweden,1997,72772.3,GHG without lulucf
Sweden,1996,77574.1,GHG without lulucf
Sweden,1995,74029.36,GHG without lulucf
Sweden,1994,74231.49,GHG without lulucf
Sweden,1993,71807.19,GHG without lulucf
Sweden,1992,71527.05,GHG without lulucf
Sweden,1991,72041.25,GHG without lulucf
Sweden,1990,71917.26,GHG without lulucf
Switzerland,2014,48617.08,GHG without lulucf
Switzerland,2013,52519.99,GHG without lulucf
Switzerland,2012,51637.52,GHG without lulucf
Switzerland,2011,50296.3,GHG without lulucf
Switzerland,2010,54373.08,GHG without lulucf
Switzerland,2009,52776.29,GHG without lulucf
Switzerland,2008,54084.45,GHG without lulucf
Switzerland,2007,52555.34,GHG without lulucf
Switzerland,2006,54481.56,GHG without lulucf
Switzerland,2005,54858.05,GHG without lulucf
Switzerland,2004,54173.67,GHG without lulucf
Switzerland,2003,53537.54,GHG without lulucf
Switzerland,2002,52318.09,GHG without lulucf
Switzerland,2001,53905.41,GHG without lulucf
Switzerland,2000,52315.75,GHG without lulucf
Switzerland,1999,53037.6,GHG without lulucf
Switzerland,1998,53279.43,GHG without lulucf
Switzerland,1997,51677.57,GHG without lulucf
Switzerland,1996,52933.06,GHG without lulucf
Switzerland,1995,52204.75,GHG without lulucf
Switzerland,1994,51324.72,GHG without lulucf
Switzerland,1993,52327.8,GHG without lulucf
Switzerland,1992,54970.35,GHG without lulucf
Switzerland,1991,55253.57,GHG without lulucf
Switzerland,1990,53307.76,GHG without lulucf
Turkey,2014,467550.38,GHG without lulucf
Turkey,2013,438819.58,GHG without lulucf
Turkey,2012,447452.33,GHG without lulucf
Turkey,2011,415868.81,GHG without lulucf
Turkey,2010,395282.51,GHG without lulucf
Turkey,2009,382513.42,GHG without lulucf
Turkey,2008,393100.91,GHG without lulucf
Turkey,2007,403392.49,GHG without lulucf
Turkey,2006,371320.55,GHG without lulucf
Turkey,2005,345231.79,GHG without lulucf
Turkey,2004,316893.71,GHG without lulucf
Turkey,2003,303694.42,GHG without lulucf
Turkey,2002,287094.57,GHG without lulucf
Turkey,2001,278784.95,GHG without lulucf
Turkey,2000,296810.84,GHG without lulucf
Turkey,1999,271357.96,GHG without lulucf
Turkey,1998,271755.93,GHG without lulucf
Turkey,1997,269942.5,GHG without lulucf
Turkey,1996,256657.08,GHG without lulucf
Turkey,1995,239039.79,GHG without lulucf
Turkey,1994,224719.24,GHG without lulucf
Turkey,1993,230629.0,GHG without lulucf
Turkey,1992,220797.14,GHG without lulucf
Turkey,1991,214128.32,GHG without lulucf
Turkey,1990,207773.32,GHG without lulucf
Ukraine,2014,354347.54,GHG without lulucf
Ukraine,2013,401066.97,GHG without lulucf
Ukraine,2012,409531.35,GHG without lulucf
Ukraine,2011,421635.99,GHG without lulucf
Ukraine,2010,401929.09,GHG without lulucf
Ukraine,2009,384651.79,GHG without lulucf
Ukraine,2008,442172.38,GHG without lulucf
Ukraine,2007,455267.44,GHG without lulucf
Ukraine,2006,452089.76,GHG without lulucf
Ukraine,2005,435660.66,GHG without lulucf
Ukraine,2004,427912.42,GHG without lulucf
Ukraine,2003,417556.11,GHG without lulucf
Ukraine,2002,417502.69,GHG without lulucf
Ukraine,2001,433832.55,GHG without lulucf
Ukraine,2000,413923.44,GHG without lulucf
Ukraine,1999,437037.55,GHG without lulucf
Ukraine,1998,464400.03,GHG without lulucf
Ukraine,1997,496219.98,GHG without lulucf
Ukraine,1996,511686.63,GHG without lulucf
Ukraine,1995,557047.94,GHG without lulucf
Ukraine,1994,600339.98,GHG without lulucf
Ukraine,1993,705376.58,GHG without lulucf
Ukraine,1992,795446.96,GHG without lulucf
Ukraine,1991,853207.75,GHG without lulucf
Ukraine,1990,937954.2,GHG without lulucf
United Kingdom,2014,527500.75,GHG without lulucf
United Kingdom,2013,570078.53,GHG without lulucf
United Kingdom,2012,582946.59,GHG without lulucf
United Kingdom,2011,565989.02,GHG without lulucf
United Kingdom,2010,614166.74,GHG without lulucf
United Kingdom,2009,599556.77,GHG without lulucf
United Kingdom,2008,657980.87,GHG without lulucf
United Kingdom,2007,678011.62,GHG without lulucf
United Kingdom,2006,690320.99,GHG without lulucf
United Kingdom,2005,696041.64,GHG without lulucf
United Kingdom,2004,704090.1,GHG without lulucf
United Kingdom,2003,708085.03,GHG without lulucf
United Kingdom,2002,701004.69,GHG without lulucf
United Kingdom,2001,721026.37,GHG without lulucf
United Kingdom,2000,717578.79,GHG without lulucf
United Kingdom,1999,716299.41,GHG without lulucf
United Kingdom,1998,746962.02,GHG without lulucf
United Kingdom,1997,749518.8,GHG without lulucf
United Kingdom,1996,774225.78,GHG without lulucf
United Kingdom,1995,752463.92,GHG without lulucf
United Kingdom,1994,758318.47,GHG without lulucf
United Kingdom,1993,769256.78,GHG without lulucf
United Kingdom,1992,789105.26,GHG without lulucf
United Kingdom,1991,809506.79,GHG without lulucf
United Kingdom,1990,800107.49,GHG without lulucf
United States of America,2014,6870446.09,GHG without lulucf
United States of America,2013,6799979.3,GHG without lulucf
United States of America,2012,6643010.58,GHG without lulucf
United States of America,2011,6865397.9,GHG without lulucf
United States of America,2010,6985457.05,GHG without lulucf
United States of America,2009,6776229.77,GHG without lulucf
United States of America,2008,7216415.07,GHG without lulucf
United States of America,2007,7422207.96,GHG without lulucf
United States of America,2006,7316144.46,GHG without lulucf
United States of America,2005,7378775.5,GHG without lulucf
United States of America,2004,7369970.03,GHG without lulucf
United States of America,2003,7224974.03,GHG without lulucf
United States of America,2002,7185328.14,GHG without lulucf
United States of America,2001,7140899.14,GHG without lulucf
United States of America,2000,7258973.12,GHG without lulucf
United States of America,1999,7090442.61,GHG without lulucf
United States of America,1998,7066788.16,GHG without lulucf
United States of America,1997,6999999.1,GHG without lulucf
United States of America,1996,6949838.0,GHG without lulucf
United States of America,1995,6748528.93,GHG without lulucf
United States of America,1994,6650296.6,GHG without lulucf
United States of America,1993,6566415.86,GHG without lulucf
United States of America,1992,6448677.15,GHG without lulucf
United States of America,1991,6330937.89,GHG without lulucf
United States of America,1990,6397144.49,GHG without lulucf
Australia,2014,10787.35,Hydrofluorocarbon
Australia,2013,10034.13,Hydrofluorocarbon
Australia,2012,9353.07,Hydrofluorocarbon
Australia,2011,8837.85,Hydrofluorocarbon
Australia,2010,8166.07,Hydrofluorocarbon
Australia,2009,7468.94,Hydrofluorocarbon
Australia,2008,6832.23,Hydrofluorocarbon
Australia,2007,6143.73,Hydrofluorocarbon
Australia,2006,5456.52,Hydrofluorocarbon
Australia,2005,5002.48,Hydrofluorocarbon
Australia,2004,4266.92,Hydrofluorocarbon
Australia,2003,3578.35,Hydrofluorocarbon
Australia,2002,2926.73,Hydrofluorocarbon
Australia,2001,2305.93,Hydrofluorocarbon
Australia,2000,1613.2,Hydrofluorocarbon
Australia,1999,1374.29,Hydrofluorocarbon
Australia,1998,998.29,Hydrofluorocarbon
Australia,1997,705.23,Hydrofluorocarbon
Australia,1996,414.17,Hydrofluorocarbon
Australia,1995,1004.03,Hydrofluorocarbon
Australia,1994,1027.34,Hydrofluorocarbon
Australia,1993,1829.87,Hydrofluorocarbon
Australia,1992,1333.18,Hydrofluorocarbon
Australia,1991,1424.68,Hydrofluorocarbon
Australia,1990,1424.68,Hydrofluorocarbon
Austria,2014,1642.8,Hydrofluorocarbon
Austria,2013,1602.6,Hydrofluorocarbon
Austria,2012,1612.47,Hydrofluorocarbon
Austria,2011,1535.8,Hydrofluorocarbon
Austria,2010,1483.19,Hydrofluorocarbon
Austria,2009,1308.2,Hydrofluorocarbon
Austria,2008,1248.53,Hydrofluorocarbon
Austria,2007,1195.89,Hydrofluorocarbon
Austria,2006,1152.47,Hydrofluorocarbon
Austria,2005,1145.81,Hydrofluorocarbon
Austria,2004,1158.34,Hydrofluorocarbon
Austria,2003,1072.19,Hydrofluorocarbon
Austria,2002,968.78,Hydrofluorocarbon
Austria,2001,863.1,Hydrofluorocarbon
Austria,2000,713.63,Hydrofluorocarbon
Austria,1999,701.82,Hydrofluorocarbon
Austria,1998,610.34,Hydrofluorocarbon
Austria,1997,500.83,Hydrofluorocarbon
Austria,1996,420.79,Hydrofluorocarbon
Austria,1995,357.93,Hydrofluorocarbon
Austria,1994,261.11,Hydrofluorocarbon
Austria,1993,235.26,Hydrofluorocarbon
Austria,1992,5.64,Hydrofluorocarbon
Austria,1991,3.89,Hydrofluorocarbon
Austria,1990,2.44,Hydrofluorocarbon
Belgium,2014,2811.8,Hydrofluorocarbon
Belgium,2013,2703.01,Hydrofluorocarbon
Belgium,2012,2733.36,Hydrofluorocarbon
Belgium,2011,2614.05,Hydrofluorocarbon
Belgium,2010,2508.71,Hydrofluorocarbon
Belgium,2009,2391.46,Hydrofluorocarbon
Belgium,2008,2206.76,Hydrofluorocarbon
Belgium,2007,2079.1,Hydrofluorocarbon
Belgium,2006,1876.64,Hydrofluorocarbon
Belgium,2005,1745.35,Hydrofluorocarbon
Belgium,2004,1693.4,Hydrofluorocarbon
Belgium,2003,1608.87,Hydrofluorocarbon
Belgium,2002,1438.42,Hydrofluorocarbon
Belgium,2001,1211.53,Hydrofluorocarbon
Belgium,2000,1127.8,Hydrofluorocarbon
Belgium,1999,935.58,Hydrofluorocarbon
Belgium,1998,881.22,Hydrofluorocarbon
Belgium,1997,726.99,Hydrofluorocarbon
Belgium,1996,602.2,Hydrofluorocarbon
Belgium,1995,501.99,Hydrofluorocarbon
Belgium,1994,495.79,Hydrofluorocarbon
Belgium,1993,484.3,Hydrofluorocarbon
Belgium,1992,484.3,Hydrofluorocarbon
Bulgaria,2014,1423.81,Hydrofluorocarbon
Bulgaria,2013,1277.86,Hydrofluorocarbon
Bulgaria,2012,1109.36,Hydrofluorocarbon
Bulgaria,2011,1038.93,Hydrofluorocarbon
Bulgaria,2010,927.07,Hydrofluorocarbon
Bulgaria,2009,897.32,Hydrofluorocarbon
Bulgaria,2008,841.84,Hydrofluorocarbon
Bulgaria,2007,545.2,Hydrofluorocarbon
Bulgaria,2006,447.16,Hydrofluorocarbon
Bulgaria,2005,298.76,Hydrofluorocarbon
Bulgaria,2004,180.34,Hydrofluorocarbon
Bulgaria,2003,126.5,Hydrofluorocarbon
Bulgaria,2002,96.6,Hydrofluorocarbon
Bulgaria,2001,75.17,Hydrofluorocarbon
Bulgaria,2000,57.33,Hydrofluorocarbon
Bulgaria,1999,40.99,Hydrofluorocarbon
Bulgaria,1998,28.72,Hydrofluorocarbon
Bulgaria,1997,18.36,Hydrofluorocarbon
Bulgaria,1996,11.55,Hydrofluorocarbon
Bulgaria,1995,6.59,Hydrofluorocarbon
Bulgaria,1994,2.16,Hydrofluorocarbon
Bulgaria,1993,0.02,Hydrofluorocarbon
Bulgaria,1992,0.01,Hydrofluorocarbon
Bulgaria,1991,0.0,Hydrofluorocarbon
Canada,2014,9024.46,Hydrofluorocarbon
Canada,2013,8564.62,Hydrofluorocarbon
Canada,2012,8277.68,Hydrofluorocarbon
Canada,2011,7991.64,Hydrofluorocarbon
Canada,2010,7477.17,Hydrofluorocarbon
Canada,2009,6698.96,Hydrofluorocarbon
Canada,2008,6123.52,Hydrofluorocarbon
Canada,2007,6222.87,Hydrofluorocarbon
Canada,2006,5828.27,Hydrofluorocarbon
Canada,2005,5677.88,Hydrofluorocarbon
Canada,2004,5215.23,Hydrofluorocarbon
Canada,2003,4615.42,Hydrofluorocarbon
Canada,2002,4270.19,Hydrofluorocarbon
Canada,2001,3787.73,Hydrofluorocarbon
Canada,2000,3400.33,Hydrofluorocarbon
Canada,1999,2806.0,Hydrofluorocarbon
Canada,1998,2172.32,Hydrofluorocarbon
Canada,1997,1568.53,Hydrofluorocarbon
Canada,1996,1165.51,Hydrofluorocarbon
Canada,1995,693.37,Hydrofluorocarbon
Canada,1992,829.84,Hydrofluorocarbon
Canada,1991,1056.72,Hydrofluorocarbon
Canada,1990,970.58,Hydrofluorocarbon
Croatia,2014,582.77,Hydrofluorocarbon
Croatia,2013,577.71,Hydrofluorocarbon
Croatia,2012,564.96,Hydrofluorocarbon
Croatia,2011,563.13,Hydrofluorocarbon
Croatia,2010,543.95,Hydrofluorocarbon
Croatia,2009,495.65,Hydrofluorocarbon
Croatia,2008,490.33,Hydrofluorocarbon
Croatia,2007,469.51,Hydrofluorocarbon
Croatia,2006,422.7,Hydrofluorocarbon
Croatia,2005,386.12,Hydrofluorocarbon
Croatia,2004,347.89,Hydrofluorocarbon
Croatia,2003,304.77,Hydrofluorocarbon
Croatia,2002,261.93,Hydrofluorocarbon
Croatia,2001,224.96,Hydrofluorocarbon
Croatia,2000,199.21,Hydrofluorocarbon
Croatia,1999,166.7,Hydrofluorocarbon
Croatia,1998,139.06,Hydrofluorocarbon
